Component,Publication Grant Number,Publication Consortium Name,Publication Theme Name,Publication Doi,Publication Journal,Pubmed Id,Pubmed Url,Publication Title,Publication Year,Publication Keywords,Publication Authors,Publication Abstract,Publication Assay,Publication Tumor Type,Publication Tissue,Publication Dataset Alias,Publication Accessibility
PublicationView,CA268069,CCBIR,"Immunotherapy, Microenvironment, Platform Development, Tumor-Immune",https://doi.org/10.3390/metabo14100550,Metabolites,39452931,https://pubmed.ncbi.nlm.nih.gov/39452931,Multi-Modal Investigation of Metabolism in Murine Breast Cancer Cell Lines Using Fluorescence Lifetime Microscopy and Hyperpolarized 13C-Pyruvate Magnetic Resonance Spectroscopy,2024,"Metabolism, Breast cancer, Metastatic potential, Flim, Mrs, Hyperpolarized, Carbon-13","Sarah Erickson-Bhatt, Benjamin L Cox, Erin Macdonald, Jenu V Chacko, Paul Begovatz, Patricia J Keely, Suzanne M Ponik, Kevin W Eliceiri, Sean B Fain","<b>Background/Objectives</b>: Despite the role of metabolism in breast cancer metastasis, we still cannot predict which breast tumors will progress to distal metastatic lesions or remain dormant. This work uses metabolic imaging to study breast cancer cell lines (4T1, 4T07, and 67NR) with differing metastatic potential in a 3D collagen gel bioreactor system. <b>Methods</b>: Within the bioreactor, hyperpolarized magnetic resonance spectroscopy (HP-MRS) is used to image lactate/pyruvate ratios, while fluorescence lifetime imaging microscopy (FLIM) of endogenous metabolites measures metabolism at the cellular scale. <b>Results</b>: HP-MRS results showed no lactate peak for 67NR and a comparatively large lactate/pyruvate ratio for both 4T1 and 4T07 cell lines, suggestive of greater pyruvate utilization with greater metastatic potential. Similar patterns were observed using FLIM with significant increases in FAD intensity, redox ratio, and NAD(P)H lifetime. The lactate/pyruvate ratio was strongly correlated to NAD(P)H lifetime, consistent with the role of NADH as an electron donor for the glycolytic pathway, suggestive of an overall upregulation of metabolism (both glycolytic and oxidative), for the 4T07 and 4T1 cell lines compared to the non-metastatic 67NR cell line. <b>Conclusions</b>: These findings support a complementary role for HP-MRS and FLIM enabled by a novel collagen gel bioreactor system to investigate metastatic potential and cancer metabolism.",,,,,Open Access
PublicationView,CA253540,CSBC,"Heterogeneity, Drug Resistance/Sensitivity",https://doi.org/10.1038/s41540-024-00441-6,NPJ Syst Biol Appl,39420005,https://pubmed.ncbi.nlm.nih.gov/39420005,Computational identification of surface markers for isolating distinct subpopulations from heterogeneous cancer cell populations,2024,,"Andrea L Gardner, Tyler A Jost, Daylin Morgan, Amy Brock","Intratumor heterogeneity reduces treatment efficacy and complicates our understanding of tumor progression and there is a pressing need to understand the functions of heterogeneous tumor cell subpopulations within a tumor, yet systems to study these processes in vitro are limited. Single-cell RNA sequencing (scRNA-seq) has revealed that some cancer cell lines include distinct subpopulations. Here, we present clusterCleaver, a computational package that uses metrics of statistical distance to identify candidate surface markers maximally unique to transcriptomic subpopulations in scRNA-seq which may be used for FACS isolation. With clusterCleaver, ESAM and BST2/tetherin were experimentally validated as surface markers which identify and separate major transcriptomic subpopulations within MDA-MB-231 and MDA-MB-436 cells, respectively. clusterCleaver is a computationally efficient and experimentally validated workflow for identification of surface markers for tracking and isolating transcriptomically distinct subpopulations within cell lines. This tool paves the way for studies on coexisting cancer cell subpopulations in well-defined in vitro systems.",,,,,Open Access
PublicationView,CA225566,PS-ON,Microenvironment,https://doi.org/10.1039/d4sm00683f,Soft Matter,39105242,https://pubmed.ncbi.nlm.nih.gov/39105242,Rethinking nuclear shaping: insights from the nuclear drop model,2024,,"Richard B Dickinson, Samere Abolghasemzade, Tanmay P Lele","Changes in the nuclear shape caused by cellular shape changes are generally assumed to reflect an elastic deformation from a spherical nuclear shape. Recent evidence, however, suggests that the nuclear lamina, which forms the outer nuclear surface together with the nuclear envelope, possesses more area than that of a sphere of the same volume. This excess area manifests as folds/wrinkles in the nuclear surface in rounded cells and allows facile nuclear flattening during cell spreading without any changes in nuclear volume or surface area. When the lamina becomes smooth and taut, it is inextensible, and supports a surface tension. At this point, it is possible to mathematically calculate the limiting nuclear shape purely based on geometric considerations. In this paper, we provide a commentary on the ""nuclear drop model"" which seeks to integrate the above features. We outline its testable physical properties and explore its biological implications.",,,,,Open Access
PublicationView,CA282451,TEC,"Microenvironment, Experimental Model Development",https://doi.org/10.1002/adhm.202402571,Adv Healthc Mater,39498750,https://pubmed.ncbi.nlm.nih.gov/39498750,3D-Printed Polymeric Biomaterials for Health Applications. ,2024,,"Yuxiang Zhu, Shenghan Guo, Dharneedar Ravichandran, Arunachalam Ramanathan, M Taylor Sobczak, Alaina F Sacco, Dhanush Patil, Sri Vaishnavi Thummalapalli, Tiffany V Pulido, Jessica N Lancaster, Johnny Yi, Jeffrey L Cornella, David G Lott, Xiangfan Chen, Xuan Mei, Yu Shrike Zhang, Linbing Wang, Xianqiao Wang, Yiping Zhao, Mohammad K Hassan, Lindsay B Chambers, Taylor G Theobald, Sui Yang, Liang Liang, Kenan Song","3D printing, also known as additive manufacturing, holds immense potential for rapid prototyping and customized production of functional health-related devices. With advancements in polymer chemistry and biomedical engineering, polymeric biomaterials have become integral to 3D-printed biomedical applications. However, there still exists a bottleneck in the compatibility of polymeric biomaterials with different 3D printing methods, as well as intrinsic challenges such as limited printing resolution and rates. Therefore, this review aims to introduce the current state-of-the-art in 3D-printed functional polymeric health-related devices. It begins with an overview of the landscape of 3D printing techniques, followed by an examination of commonly used polymeric biomaterials. Subsequently, examples of 3D-printed biomedical devices are provided and classified into categories such as biosensors, bioactuators, soft robotics, energy storage systems, self-powered devices, and data science in bioplotting. The emphasis is on exploring the current capabilities of 3D printing in manufacturing polymeric biomaterials into desired geometries that facilitate device functionality and studying the reasons for material choice. Finally, an outlook with challenges and possible improvements in the near future is presented, projecting the contribution of general 3D printing and polymeric biomaterials in the field of healthcare.",,,,,Open Access
PublicationView,CA245313,TEC,"Microenvironment, Metastasis, Drug Resistance/Sensitivity",https://doi.org/10.1016/j.cell.2024.09.001,Cell,39353436,https://pubmed.ncbi.nlm.nih.gov/39353436,Spatially exploring RNA biology in archival formalin-fixed paraffin-embedded tissues,2024,"Spatiotemporal dynamics, Histopathology, MicroRNA, Whole Transcriptome, Rna Biology, Splicing Isoforms, Spatial Omics, Clinical Ffpe Tissue, Single-nucleotide Rna Variants","Zhiliang Bai, Dingyao Zhang, Yan Gao, Bo Tao, Daiwei Zhang, Shuozhen Bao, Archibald Enninful, Yadong Wang, Haikuo Li, Graham Su, Xiaolong Tian, Ningning Zhang, Yang Xiao, Yang Liu, Mark Gerstein, Mingyao Li, Yi Xing, Jun Lu, Mina L Xu, Rong Fan","The capability to spatially explore RNA biology in formalin-fixed paraffin-embedded (FFPE) tissues holds transformative potential for histopathology research. Here, we present pathology-compatible deterministic barcoding in tissue (Patho-DBiT) by combining in situ polyadenylation and computational innovation for spatial whole transcriptome sequencing, tailored to probe the diverse RNA species in clinically archived FFPE samples. It permits spatial co-profiling of gene expression and RNA processing, unveiling region-specific splicing isoforms, and high-sensitivity transcriptomic mapping of clinical tumor FFPE tissues stored for 5 years. Furthermore, genome-wide single-nucleotide RNA variants can be captured to distinguish malignant subclones from non-malignant cells in human lymphomas. Patho-DBiT also maps microRNA regulatory networks and RNA splicing dynamics, decoding their roles in spatial tumorigenesis. Single-cell level Patho-DBiT dissects the spatiotemporal cellular dynamics driving tumor clonal architecture and progression. Patho-DBiT stands poised as a valuable platform to unravel rich RNA biology in FFPE tissues to aid in clinical pathology evaluation.",,,,,Open Access
PublicationView,CA224013,PDMC,"Heterogeneity, Microenvironment",https://doi.org/10.1158/2159-8290.cd-23-1529,Cancer Discov,39058094,https://pubmed.ncbi.nlm.nih.gov/39058094,MARK2/MARK3 kinases are catalytic co-dependencies of YAP/TAZ in human cancer,2024,,"Olaf Klingbeil, Damianos Skopelitis, Claudia Tonelli, Toyoki Yoshimoto, Aktan Alpsoy, Maria C Panepinto, Francesca Minicozzi, Joseph R Merrill, Amanda M Cafiero, Disha Aggarwal, Suzanne Russo, Taehoon Ha, Osama E Demerdash, Tse-Luen Wee, David L Spector, Scott K Lyons, David A Tuveson, Paolo Cifani, Christopher R Vakoc","The Hippo signaling pathway is commonly dysregulated in human cancer, which leads to a powerful tumor dependency on the YAP/TAZ transcriptional coactivators. Here, we used paralog co-targeting CRISPR screens to identify the kinases MARK2/3 as absolute catalytic requirements for YAP/TAZ function in diverse carcinoma and sarcoma contexts. Underlying this observation is direct MARK2/3-dependent phosphorylation of NF2 and YAP/TAZ, which effectively reverses the tumor suppressive activity of the Hippo module kinases LATS1/2. To simulate targeting of MARK2/3, we adapted the CagA protein from H. pylori as a catalytic inhibitor of MARK2/3, which we show can regress established tumors in vivo. Together, these findings reveal MARK2/3 as powerful co-dependencies of YAP/TAZ in human cancer; targets that may allow for pharmacology that restores Hippo pathway-mediated tumor suppression.",,,,"GSE242516, GSE242517, GSE241897",Open Access
PublicationView,CA225088,CSBC,"Microenvironment, Drug Resistance/Sensitivity",https://doi.org/10.1038/s41586-024-08031-6,Nature,39385030,https://pubmed.ncbi.nlm.nih.gov/39385030,AKT and EZH2 inhibitors kill TNBCs by hijacking mechanisms of involution,2024,,"Amy E Schade, Naiara Perurena, Yoona Yang, Carrie L Rodriguez, Anjana Krishnan, Alycia Gardner, Patrick Loi, Yilin Xu, Van T M Nguyen, G M Mastellone, Natalie F Pilla, Marina Watanabe, Keiichi Ota, Rachel A Davis, Kaia Mattioli, Dongxi Xiang, Jason J Zoeller, Jia-Ren Lin, Stefania Morganti, Ana C Garrido-Castro, Sara M Tolaney, Zhe Li, David A Barbie, Peter K Sorger, Kristian Helin, Sandro Santagata, Simon R V Knott, Karen Cichowski","Triple-negative breast cancer (TNBC) is the most aggressive breast cancer subtype and has the highest rate of recurrence<sup>1</sup>. The predominant standard of care for advanced TNBC is systemic chemotherapy with or without immunotherapy; however, responses are typically short lived<sup>1,2</sup>. Thus, there is an urgent need to develop more effective treatments. Components of the PI3K pathway represent plausible therapeutic targets; more than 70% of TNBCs have alterations in PIK3CA, AKT1 or PTEN<sup>3-6</sup>. However, in contrast to hormone-receptor-positive tumours, it is still unclear whether or how triple-negative disease will respond to PI3K pathway inhibitors<sup>7</sup>. Here we describe a promising AKT-inhibitor-based therapeutic combination for TNBC. Specifically, we show that AKT inhibitors synergize with agents that suppress the histone methyltransferase EZH2 and promote robust tumour regression in multiple TNBC models in vivo. AKT and EZH2 inhibitors exert these effects by first cooperatively driving basal-like TNBC cells into a more differentiated, luminal-like state, which cannot be effectively induced by either agent alone. Once TNBCs are differentiated, these agents kill them by hijacking signals that normally drive mammary gland involution. Using a machine learning approach, we developed a classifier that can be used to predict sensitivity. Together, these findings identify a promising therapeutic strategy for this highly aggressive tumour type and illustrate how deregulated epigenetic enzymes can insulate tumours from oncogenic vulnerabilities. These studies also reveal how developmental tissue-specific cell death pathways may be co-opted for therapeutic benefit.",,,,,Open Access
PublicationView,CA217378,CSBC,"Heterogeneity, Evolution, Drug Resistance/Sensitivity",https://doi.org/10.1016/j.neuron.2024.07.018,Neuron,39153478,https://pubmed.ncbi.nlm.nih.gov/39153478,Molecular and circuit determinants in the globus pallidus mediating control of cocaine-induced behavioral plasticity,2024,"Rabies virus, Dopamine, Cocaine, Globus pallidus, Ventral tegmental area, Carnosic acid, Drug abuse, voltage-gated potassium channels, Intrinsic Excitability, Chemogenetics, Behavioral Vulnerability","Guilian Tian, Katrina Bartas, May Hui, Lingxuan Chen, Jose J Vasquez, Ghalia Azouz, Pieter Derdeyn, Rían W Manville, Erick L Ho, Amanda S Fang, Yuan Li, Isabella Tyler, Vincent Setola, Jason Aoto, Geoffrey W Abbott, Kevin T Beier","The globus pallidus externus (GPe) is a central component of the basal ganglia circuit that acts as a gatekeeper of cocaine-induced behavioral plasticity. However, the molecular and circuit mechanisms underlying this function are unknown. Here, we show that GPe parvalbumin-positive (GPe<sup>PV</sup>) cells mediate cocaine responses by selectively modulating ventral tegmental area dopamine (VTA<sup>DA</sup>) cells projecting to the dorsomedial striatum (DMS). Interestingly, GPe<sup>PV</sup> cell activity in cocaine-naive mice is correlated with behavioral responses following cocaine, effectively predicting cocaine sensitivity. Expression of the voltage-gated potassium channels KCNQ3 and KCNQ5 that control intrinsic cellular excitability following cocaine was downregulated, contributing to the elevation in GPe<sup>PV</sup> cell excitability. Acutely activating channels containing KCNQ3 and/or KCNQ5 using the small molecule carnosic acid, a key psychoactive component of Salvia rosmarinus (rosemary) extract, reduced GPe<sup>PV</sup> cell excitability and impaired cocaine reward, sensitization, and volitional cocaine intake, indicating its therapeutic potential to counteract psychostimulant use disorder.",,,,,Open Access
PublicationView,CA209891,CSBC,"Heterogeneity, Evolution, Drug Resistance/Sensitivity",https://doi.org/10.1016/j.molcel.2024.08.010,Mol Cell,39303722,https://pubmed.ncbi.nlm.nih.gov/39303722,Integrated multi-omics analysis of zinc-finger proteins uncovers roles in RNA regulation,2024,"Zinc finger, RNA binding protein, Rna-seq, Multi-omics, Eclip, Cut&run, Znf277, Slam-seq, Znf473, Ribo-stamp","Maya L Gosztyla, Lijun Zhan, Sara Olson, Xintao Wei, Jack Naritomi, Grady Nguyen, Lena Street, Grant A Goda, Francisco F Cavazos, Jonathan C Schmok, Manya Jain, Easin Uddin Syed, Eunjeong Kwon, Wenhao Jin, Eric Kofman, Alexandra T Tankka, Allison Li, Valerie Gonzalez, Eric Lécuyer, Daniel Dominguez, Marko Jovanovic, Brenton R Graveley, Gene W Yeo","RNA interactome studies have revealed that hundreds of zinc-finger proteins (ZFPs) are candidate RNA-binding proteins (RBPs), yet their RNA substrates and functional significance remain largely uncharacterized. Here, we present a systematic multi-omics analysis of the DNA- and RNA-binding targets and regulatory roles of more than 100 ZFPs representing 37 zinc-finger families. We show that multiple ZFPs are previously unknown regulators of RNA splicing, alternative polyadenylation, stability, or translation. The examined ZFPs show widespread sequence-specific RNA binding and preferentially bind proximal to transcription start sites. Additionally, several ZFPs associate with their targets at both the DNA and RNA levels. We highlight ZNF277, a C2H2 ZFP that binds thousands of RNA targets and acts as a multi-functional RBP. We also show that ZNF473 is a DNA/RNA-associated protein that regulates the expression and splicing of cell cycle genes. Our results reveal diverse roles for ZFPs in transcriptional and post-transcriptional gene regulation.",,,,,Open Access
PublicationView,CA217376,CSBC,"Heterogeneity, Epigenetics, Microenvironment, Evolution",https://doi.org/10.1158/2159-8290.cd-24-0573,Cancer Discov,39445720,https://pubmed.ncbi.nlm.nih.gov/39445720,Cancer Prevalence across Vertebrates,2024,,"Zachary T Compton, Walker Mellon, Valerie K Harris, Shawn Rupp, Diego Mallo, Stefania E Kapsetaki, Mallory Wilmot, Ryan Kennington, Kathleen Noble, Cristina Baciu, Lucia N Ramirez, Ashley Peraza, Brian Martins, Sushil Sudhakar, Selin Aksoy, Gabriela Furukawa, Orsolya Vincze, Mathieu Giraudeau, Elizabeth G Duke, Simon Spiro, Edmund Flach, Hannah Davidson, Christopher I Li, Ashley Zehnder, Trevor A Graham, Brigid V Troan, Tara M Harrison, Marc Tollis, Joshua D Schiffman, C Athena Aktipis, Lisa M Abegglen, Carlo C Maley, Amy M Boddy","Cancer is pervasive across multicellular species, but what explains the differences in cancer prevalence across species? Using 16,049 necropsy records for 292 species spanning three clades of tetrapods (amphibians, sauropsids, and mammals), we found that neoplasia and malignancy prevalence increases with adult mass (contrary to Peto's paradox) and somatic mutation rate but decreases with gestation time. The relationship between adult mass and malignancy prevalence was only apparent when we controlled for gestation time. Evolution of cancer susceptibility appears to have undergone sudden shifts followed by stabilizing selection. Outliers for neoplasia prevalence include the common porpoise (<1.3%), the Rodrigues fruit bat (<1.6%), the black-footed penguin (<0.4%), ferrets (63%), and opossums (35%). Discovering why some species have particularly high or low levels of cancer may lead to a better understanding of cancer syndromes and novel strategies for the management and prevention of cancer. Significance: Evolution has discovered mechanisms for suppressing cancer in a wide variety of species. By analyzing veterinary necropsy records, we can identify species with exceptionally high or low cancer prevalence. Discovering the mechanisms of cancer susceptibility and resistance may help improve cancer prevention and explain cancer syndromes.",,,,,Open Access
PublicationView,"CA274492, CA209975",CSBC,"Immunotherapy, Metastasis, Tumor-Immune, Computational Model Development, Microenvironment, Drug Resistance/Sensitivity",https://doi.org/10.1038/s43018-024-00838-6,Nat Cancer,39394434,https://pubmed.ncbi.nlm.nih.gov/39394434,The neuroendocrine transition in prostate cancer is dynamic and dependent on ASCL1,2024,,"Rodrigo Romero, Tinyi Chu, Tania J González Robles, Perianne Smith, Yubin Xie, Harmanpreet Kaur, Sara Yoder, Huiyong Zhao, Chenyi Mao, Wenfei Kang, Maria V Pulina, Kayla E Lawrence, Anuradha Gopalan, Samir Zaidi, Kwangmin Yoo, Jungmin Choi, Ning Fan, Olivia Gerstner, Wouter R Karthaus, Elisa DeStanchina, Kelly V Ruggles, Peter M K Westcott, Ronan Chaligné, Dana Pe'er, Charles L Sawyers","Lineage plasticity is a hallmark of cancer progression that impacts therapy outcomes, yet the mechanisms mediating this process remain unclear. Here, we introduce a versatile in vivo platform to interrogate neuroendocrine lineage transformation throughout prostate cancer progression. Transplanted mouse prostate organoids with human-relevant driver mutations (Rb1<sup>-/-</sup>; Trp53<sup>-/-</sup>; cMyc<sup>+</sup> or Pten<sup>-/-</sup>; Trp53<sup>-/-</sup>; cMyc<sup>+</sup>) develop adenocarcinomas, but only those with Rb1 deletion advance to aggressive, ASCL1<sup>+</sup> neuroendocrine prostate cancer (NEPC) resistant to androgen receptor signaling inhibitors. Notably, this transition requires an in vivo microenvironment not replicated by conventional organoid culture. Using multiplexed immunofluorescence and spatial transcriptomics, we reveal that ASCL1<sup>+</sup> cells arise from KRT8<sup>+</sup> luminal cells, progressing into transcriptionally heterogeneous ASCL1<sup>+</sup>;KRT8<sup>-</sup> NEPC. Ascl1 loss in established NEPC causes transient regression followed by recurrence, but its deletion before transplantation abrogates lineage plasticity, resulting in castration-sensitive adenocarcinomas. This dynamic model highlights the importance of therapy timing and offers a platform to identify additional lineage plasticity drivers.",,,,GSE246251,Open Access
PublicationView,CA244100,PS-ON,"Drug Resistance/Sensitivity, Tumor-Immune",https://doi.org/10.1038/s41540-024-00439-0,NPJ Syst Biol Appl,39358360,https://pubmed.ncbi.nlm.nih.gov/39358360,Calibrating tumor growth and invasion parameters with spectral spatial analysis of cancer biopsy tissues,2024,,"Stefano Pasetto, Michael Montejo, Mohammad U Zahid, Marilin Rosa, Robert Gatenby, Pirmin Schlicke, Roberto Diaz, Heiko Enderling","The reaction-diffusion equation is widely used in mathematical models of cancer. The calibration of model parameters based on limited clinical data is critical to using reaction-diffusion equation simulations for reliable predictions on a per-patient basis. Here, we focus on cell-level data as routinely available from tissue biopsies used for clinical cancer diagnosis. We analyze the spatial architecture in biopsy tissues stained with multiplex immunofluorescence. We derive a two-point correlation function and the corresponding spatial power spectral distribution. We show that this data-deduced power spectral distribution can fit the power spectrum of the solution of reaction-diffusion equations that can then identify patient-specific tumor growth and invasion rates. This approach allows the measurement of patient-specific critical tumor dynamical properties from routinely available biopsy material at a single snapshot in time.",,,,,Open Access
PublicationView,CA253553,CSBC,"Metabolism, Tumor-Immune",https://doi.org/10.3390/cancers16203525,Cancers (Basel),39456619,https://pubmed.ncbi.nlm.nih.gov/39456619,Beyond Primary HER2 Expression: Trastuzumab Deruxtecan's Efficacy in Brain Metastasis,2024,,"Glori Das, Stephen T C Wong, Hong Zhao","This commentary focuses on the DESTINY-Breast12 study, published in Nature Medicine on 13 September 2024, which evaluates the efficacy of Trastuzumab deruxtecan (T-DXd) in treating HER2-positive advanced breast cancer, including those with brain metastases. We emphasize the broadened clinical potential of T-DXd in treating brain metastases from tumors originally classified as HER2-null or HER2-low, extending beyond its current use for breast cancer. This expanded application of T-DXd could provide new hope to patients dealing with challenging brain metastases, addressing an urgent need for effective treatment options.",,,,,Open Access
PublicationView,CA232137,CSBC,"Heterogeneity, Microenvironment, Metabolism",https://doi.org/10.1093/bib/bbae509,Brief Bioinform,39425527,https://pubmed.ncbi.nlm.nih.gov/39425527,"Building multiscale models with PhysiBoSS, an agent-based modeling tool",2024,"Agent-based Modeling, Boolean Modeling, Multiscale Modeling","Marco Ruscone, Andrea Checcoli, Randy Heiland, Emmanuel Barillot, Paul Macklin, Laurence Calzone, Vincent Noël","Multiscale models provide a unique tool for analyzing complex processes that study events occurring at different scales across space and time. In the context of biological systems, such models can simulate mechanisms happening at the intracellular level such as signaling, and at the extracellular level where cells communicate and coordinate with other cells. These models aim to understand the impact of genetic or environmental deregulation observed in complex diseases, describe the interplay between a pathological tissue and the immune system, and suggest strategies to revert the diseased phenotypes. The construction of these multiscale models remains a very complex task, including the choice of the components to consider, the level of details of the processes to simulate, or the fitting of the parameters to the data. One additional difficulty is the expert knowledge needed to program these models in languages such as C++ or Python, which may discourage the participation of non-experts. Simplifying this process through structured description formalisms-coupled with a graphical interface-is crucial in making modeling more accessible to the broader scientific community, as well as streamlining the process for advanced users. This article introduces three examples of multiscale models which rely on the framework PhysiBoSS, an add-on of PhysiCell that includes intracellular descriptions as continuous time Boolean models to the agent-based approach. The article demonstrates how to construct these models more easily, relying on PhysiCell Studio, the PhysiCell Graphical User Interface. A step-by-step tutorial is provided as Supplementary Material and all models are provided at https://physiboss.github.io/tutorial/.",,,,,Open Access
PublicationView,CA232216,CSBC,"Heterogeneity, Microenvironment, Tumor-Immune",https://doi.org/10.1038/s41540-024-00447-0,NPJ Syst Biol Appl,39389979,https://pubmed.ncbi.nlm.nih.gov/39389979,Systems profiling reveals recurrently dysregulated cytokine signaling responses in ER+ breast cancer patients' blood,2024,,"Brian Orcutt-Jahns, Joao Rodrigues Lima Junior, Emily Lin, Russell C Rockne, Adina Matache, Sergio Branciamore, Ethan Hung, Andrei S Rodin, Peter P Lee, Aaron S Meyer","Cytokines operate in concert to maintain immune homeostasis and coordinate immune responses. In cases of ER<sup>+</sup> breast cancer, peripheral immune cells exhibit altered responses to several cytokines, and these alterations are correlated strongly with patient outcomes. To develop a systems-level understanding of this dysregulation, we measured a panel of cytokine responses and receptor abundances in the peripheral blood of healthy controls and ER<sup>+</sup> breast cancer patients across immune cell types. Using tensor factorization to model this multidimensional data, we found that breast cancer patients exhibited widespread alterations in response, including drastically reduced response to IL-10 and heightened basal levels of pSmad2/3 and pSTAT4. ER<sup>+</sup> patients also featured upregulation of PD-L1, IL6Rα, and IL2Rα, among other receptors. Despite this, alterations in response to cytokines were not explained by changes in receptor abundances. Thus, tensor factorization helped to reveal a coordinated reprogramming of the immune system that was consistent across our cohort.",,,,,Open Access
PublicationView,"CA210181, CA253553","PS-ON, CSBC","Heterogeneity, Microenvironment, Metabolism, Tumor-Immune",https://doi.org/10.1158/2767-9764.crc-24-0235,Cancer Res Commun,39356141,https://pubmed.ncbi.nlm.nih.gov/39356141,Tumor NOS2 and COX2 Spatial Juxtaposition with CD8+ T Cells Promote Metastatic and Cancer Stem Cell Niches that Lead to Poor Outcome in ER- Breast Cancer,2024,,"Lisa A Ridnour, William F Heinz, Robert Y S Cheng, Adelaide L Wink, Noemi Kedei, Milind Pore, Fatima Imtiaz, Elise L Femino, Ana L Gonzalez, Leandro L Coutinho, Rebecca L Moffat, Donna Butcher, Elijah F Edmondson, Xiaoxian Li, Maria Cristina Rangel, Robert J Kinders, Jens Rittscher, Stanley Lipkowitz, Stephen T C Wong, Stephen K Anderson, Daniel W McVicar, Sharon A Glynn, Timothy R Billiar, Jenny C Chang, Stephen M Hewitt, Stefan Ambs, Stephen J Lockett, David A Wink",Significance: This work identifies CD8-NOS2+COX2+ and CD8-NOS2-COX2+ unique cellular neighborhoods that drive the tumor immune spatial architecture of CD8+ T cells predictive of clinical outcome and can be targeted with clinically available NOS inhibitors and NSAIDs.,,,,,Open Access
PublicationView,CA250481,PS-ON,Tumor-Immune,https://doi.org/10.1038/s41746-024-01277-4,NPJ Digit Med,39427044,https://pubmed.ncbi.nlm.nih.gov/39427044,Biologically informed deep neural networks provide quantitative assessment of intratumoral heterogeneity in post treatment glioblastoma,2024,,"Hairong Wang, Michael G Argenziano, Hyunsoo Yoon, Deborah Boyett, Akshay Save, Petros Petridis, William Savage, Pamela Jackson, Andrea Hawkins-Daarud, Nhan Tran, Leland Hu, Kyle W Singleton, Lisa Paulson, Osama Al Dalahmah, Jeffrey N Bruce, Jack Grinband, Kristin R Swanson, Peter Canoll, Jing Li","Intratumoral heterogeneity poses a significant challenge to the diagnosis and treatment of recurrent glioblastoma. This study addresses the need for non-invasive approaches to map heterogeneous landscape of histopathological alterations throughout the entire lesion for each patient. We developed BioNet, a biologically-informed neural network, to predict regional distributions of two primary tissue-specific gene modules: proliferating tumor (Pro) and reactive/inflammatory cells (Inf). BioNet significantly outperforms existing methods (p < 2e-26). In cross-validation, BioNet achieved AUCs of 0.80 (Pro) and 0.81 (Inf), with accuracies of 80% and 75%, respectively. In blind tests, BioNet achieved AUCs of 0.80 (Pro) and 0.76 (Inf), with accuracies of 81% and 74%. Competing methods had AUCs lower or around 0.6 and accuracies lower or around 70%. BioNet's voxel-level prediction maps reveal intratumoral heterogeneity, potentially improving biopsy targeting and treatment evaluation. This non-invasive approach facilitates regular monitoring and timely therapeutic adjustments, highlighting the role of ML in precision medicine.",,,,,Open Access
PublicationView,CA267170,TEC,Microenvironment,https://doi.org/10.1080/21623945.2024.2414919,Adipocyte,39415617,https://pubmed.ncbi.nlm.nih.gov/39415617,An improved &lt;i&gt;in vitro&lt;/i&gt; 3T3-L1 adipocyte model of inflammation and insulin resistance,2024,"Inflammation, Insulin resistance, Adipocyte, 3T3-L1 cells, in vitro model","Ifeoluwa A Odeniyi, Bulbul Ahmed, Benjamin Anbiah, Grace Hester, Peter T Abraham, Elizabeth A Lipke, Michael W Greene","Tumor necrosis factor alpha (TNF-α)/hypoxia-treated 3T3-L1 adipocytes have been used to model inflamed and insulin-resistant adipose tissue: this study examines gaps in the model. We tested whether modulating TNF-α/hypoxia treatment time could reduce cell death while still inducing inflammation and insulin resistance. Adipocytes were treated with TNF-α (12 h or 24 h) and incubated in a hypoxic chamber for 24 h. To examine maintenance of the phenotype over time, glucose and FBS were added at 24 h post initiation of treatment, and the cells were maintained for an additional 48 h. Untreated adipocytes were used as a control. Viability, insulin resistance, and inflammation were assessed using Live/Dead staining, RT-qPCR, ELISA, and glucose uptake assays. Treatment for 12 h with TNF-α in the presence of hypoxia resulted in an increase in the percentage of live cells compared to 24 h treated cells. Importantly, insulin resistance and inflammation were still induced in the 12 h treated adipocytes: the expression of the insulin sensitive and inflammatory genes was decreased and increased, respectively. In 72 h treated adipocytes, no significant differences were found in the viability, glucose uptake or insulin-sensitive and inflammatory gene expression. This study provides a modified approach to in vitro odeling adipocyte inflammation and insulin resistance.        .",,,,,Open Access
